light_id,location,status,wattage,installation_date,last_maintenance,neighborhood_id
SL-2137,POINT (77.66140150110054 12.894216008769076),operational,100,2020-05-01,2024-03-04 12:00:00,NH-023
SL-2138,POINT (77.66749264157608 12.896301811254018),operational,250,2018-02-05,2021-02-12 12:00:00,NH-023
SL-2139,POINT (77.66339675364303 12.887156315557384),operational,150,2023-08-14,2024-09-07 12:00:00,NH-023
SL-2140,POINT (77.66402113797986 12.89520907933733),operational,200,2025-01-19,2025-11-29 12:00:00,NH-023
SL-2141,POINT (77.67002696597177 12.887470822874356),operational,150,2023-03-27,2025-09-15 12:00:00,NH-023
SL-2142,POINT (77.66907723924311 12.887106672128398),operational,250,2019-09-08,2025-11-14 12:00:00,NH-023
SL-2143,POINT (77.66748676837042 12.895818885067769),operational,150,2018-11-13,2021-12-25 12:00:00,NH-023
SL-2144,POINT (77.66691765471818 12.895137143755077),operational,100,2019-09-15,2024-07-23 12:00:00,NH-023
SL-2145,POINT (77.66436606414922 12.895915419423789),operational,100,2019-06-15,2023-03-05 12:00:00,NH-023
SL-2146,POINT (77.66848360520136 12.89015211829202),operational,250,2021-10-21,2024-08-12 12:00:00,NH-023
SL-2147,POINT (77.66602329640385 12.887571597114531),operational,200,2019-11-25,2024-12-11 12:00:00,NH-023
SL-2148,POINT (77.66974412146884 12.892089386503072),operational,100,2020-08-23,2023-11-13 12:00:00,NH-023
SL-2149,POINT (77.66893432302379 12.891437807980521),operational,100,2021-04-27,2023-11-16 12:00:00,NH-023
SL-2150,POINT (77.68481061443802 12.894860943798397),operational,150,2023-01-18,2024-07-15 12:00:00,NH-024
SL-2151,POINT (77.6777818857297 12.902654588779713),operational,100,2020-03-23,2023-10-15 12:00:00,NH-024
SL-2152,POINT (77.68087693874413 12.896030956247118),operational,100,2018-02-03,2025-11-24 12:00:00,NH-024
SL-2153,POINT (77.67923015793147 12.901412638230319),operational,200,2018-05-25,2025-02-12 12:00:00,NH-024
SL-2154,POINT (77.67998909837412 12.901159164606915),operational,200,2022-11-10,2025-06-18 12:00:00,NH-024
SL-2155,POINT (77.6817899676897 12.897180884132565),operational,200,2018-02-03,2021-01-25 12:00:00,NH-024
SL-2156,POINT (77.67934679265854 12.903167586357805),operational,100,2018-08-15,2022-09-19 12:00:00,NH-024
SL-2157,POINT (77.67660871603537 12.900435229863193),maintenance_required,250,2019-11-13,2022-05-28 12:00:00,NH-024
SL-2158,POINT (77.68369958891545 12.895849830600325),operational,200,2022-12-22,2023-07-30 12:00:00,NH-024
SL-2159,POINT (77.68003109030428 12.90651409600663),operational,200,2024-08-21,2025-01-05 12:00:00,NH-024
SL-2160,POINT (77.6772092442456 12.902286616459854),operational,100,2018-08-23,2025-12-01 12:00:00,NH-024
SL-2161,POINT (77.68201528927345 12.896141262560242),operational,150,2022-01-10,2025-05-16 12:00:00,NH-024
SL-2162,POINT (77.68445493539603 12.895171137217334),operational,150,2019-01-23,2022-12-19 12:00:00,NH-024
SL-2163,POINT (77.67892578422057 12.906007156773958),operational,100,2024-01-02,2025-08-09 12:00:00,NH-024
SL-2164,POINT (77.68117586496095 12.902607789195596),operational,150,2021-08-22,2024-03-14 12:00:00,NH-024
SL-2165,POINT (77.67503493086065 12.901398736991617),operational,100,2020-02-07,2020-06-18 12:00:00,NH-024
SL-2166,POINT (77.67735316483953 12.900534650393693),operational,150,2022-12-30,2023-05-26 12:00:00,NH-024
SL-2167,POINT (77.67615033743256 12.903598373237669),operational,200,2018-10-05,2025-09-19 12:00:00,NH-024
SL-2168,POINT (77.67831783612245 12.899457503108373),operational,150,2021-11-13,2024-11-02 12:00:00,NH-024
SL-2169,POINT (77.67842092349979 12.901212963475118),operational,150,2016-12-19,2022-03-28 12:00:00,NH-024
SL-2170,POINT (77.680461743119 12.907607882544827),operational,100,2017-01-10,2018-09-18 12:00:00,NH-024
SL-2171,POINT (77.6823612666421 12.896536784405662),operational,250,2018-12-31,2021-01-20 12:00:00,NH-024
SL-2172,POINT (77.68072476330569 12.8959143498141),operational,100,2018-08-29,2022-09-18 12:00:00,NH-024
SL-2173,POINT (77.68347486980662 12.89520511486879),operational,150,2024-01-02,2024-10-15 12:00:00,NH-024
SL-2174,POINT (77.68148374715832 12.90459154812009),operational,100,2024-10-18,2025-07-18 12:00:00,NH-024
SL-2175,POINT (77.68114333780584 12.902193760563065),operational,150,2016-05-18,2016-06-28 12:00:00,NH-024
SL-2176,POINT (77.67832102580836 12.899869600700736),operational,250,2022-10-06,2025-08-08 12:00:00,NH-024
SL-2177,POINT (77.67930206503533 12.904454884268137),operational,200,2022-03-07,2025-01-08 12:00:00,NH-024
SL-2178,POINT (77.67455034325451 12.897650444083103),operational,150,2016-04-01,2018-01-09 12:00:00,NH-024
SL-2179,POINT (77.68064058049022 12.900882007425441),operational,150,2017-05-27,2022-06-12 12:00:00,NH-024
SL-2180,POINT (77.67851328684107 12.90471199710359),operational,250,2020-03-30,2023-07-02 12:00:00,NH-024
SL-2181,POINT (77.67978181027169 12.900736179968119),operational,250,2017-01-13,2022-10-28 12:00:00,NH-024
SL-2182,POINT (77.67700346183561 12.897151033718744),operational,100,2021-12-11,2022-06-26 12:00:00,NH-024
SL-2183,POINT (77.67591007382796 12.903066261609432),operational,200,2017-04-14,2019-06-20 12:00:00,NH-024
SL-2184,POINT (77.68021016119752 12.906471480220409),operational,100,2023-07-31,2024-02-20 12:00:00,NH-024
SL-2185,POINT (77.67516773742933 12.897519740283474),operational,250,2017-07-25,2022-07-25 12:00:00,NH-024
SL-2186,POINT (77.67990562800455 12.898400597241324),operational,150,2019-08-02,2021-05-01 12:00:00,NH-024
SL-2187,POINT (77.67843904944834 12.89658903069711),operational,100,2023-09-24,2025-08-10 12:00:00,NH-024
SL-2188,POINT (77.68434737156493 12.895192049563843),maintenance_required,100,2017-12-06,2026-01-19 12:00:00,NH-024
SL-2189,POINT (77.68163160225988 12.903787280607284),operational,100,2021-07-20,2022-07-22 12:00:00,NH-024
SL-2190,POINT (77.68151849868795 12.905593922043943),operational,100,2020-12-20,2024-02-11 12:00:00,NH-024
SL-2191,POINT (77.67720540626776 12.904990786557933),maintenance_required,200,2018-06-02,2024-01-12 12:00:00,NH-024
SL-2192,POINT (77.68019865952805 12.907738411561505),maintenance_required,100,2024-05-04,2024-06-21 12:00:00,NH-024
SL-2193,POINT (77.6755605753656 12.901826743628295),operational,100,2021-03-26,2022-05-11 12:00:00,NH-024
SL-2194,POINT (77.67671995167521 12.902013316554447),operational,100,2022-09-21,2024-03-02 12:00:00,NH-024
SL-2195,POINT (77.67723204783519 12.900252776813412),operational,200,2017-12-09,2025-10-22 12:00:00,NH-024
SL-2196,POINT (77.67959667268208 12.907699577404262),operational,150,2024-03-31,2025-01-13 12:00:00,NH-024
SL-2197,POINT (77.67797585398456 12.904358741998092),operational,200,2020-07-24,2021-03-09 12:00:00,NH-024
SL-2198,POINT (77.67970620097857 12.902092816621366),operational,100,2022-08-26,2023-06-26 12:00:00,NH-024
SL-2199,POINT (77.6805189943198 12.895954154087471),operational,150,2022-01-07,2025-11-03 12:00:00,NH-024
SL-2200,POINT (77.67891678232891 12.898723547107572),operational,200,2018-03-10,2018-04-30 12:00:00,NH-024
SL-2201,POINT (77.67921536653444 12.908277480404237),operational,250,2021-01-07,2025-03-02 12:00:00,NH-024
SL-2202,POINT (77.6767120134331 12.901737566185409),operational,250,2016-08-28,2020-01-22 12:00:00,NH-024
SL-2203,POINT (77.6761670929182 12.900354369626358),operational,150,2023-03-17,2023-10-19 12:00:00,NH-024
SL-2204,POINT (77.67796379681715 12.901131545576968),operational,100,2018-10-06,2023-04-24 12:00:00,NH-024
SL-2205,POINT (77.67833096800406 12.900911709017437),operational,100,2022-11-19,2025-08-03 12:00:00,NH-024
SL-2206,POINT (77.68024333476514 12.896189436227571),operational,150,2023-04-20,2023-08-05 12:00:00,NH-024
SL-2207,POINT (77.6797005917434 12.904787930269574),operational,250,2022-08-01,2026-02-15 12:00:00,NH-024
SL-2208,POINT (77.67952304424496 12.908548274073901),operational,250,2016-06-11,2017-06-08 12:00:00,NH-024
SL-2209,POINT (77.68139989157967 12.905686277215498),operational,100,2022-09-02,2024-11-06 12:00:00,NH-024
SL-2210,POINT (77.6810799989314 12.904226811106897),operational,250,2023-11-08,2023-12-20 12:00:00,NH-024
SL-2211,POINT (77.67829897413309 12.904195009430701),operational,100,2022-04-09,2025-09-18 12:00:00,NH-024
SL-2212,POINT (77.67691244384422 12.901826702959479),operational,150,2017-09-22,2020-03-16 12:00:00,NH-024
SL-2213,POINT (77.67504115338348 12.901406495824123),operational,200,2023-08-06,2024-06-18 12:00:00,NH-024
SL-2214,POINT (77.67893566236916 12.907194341749046),operational,250,2022-02-24,2024-10-26 12:00:00,NH-024
SL-2215,POINT (77.68083660977142 12.903138763118376),operational,100,2022-08-07,2024-04-01 12:00:00,NH-024
SL-2216,POINT (77.67956069084623 12.899759857183238),operational,100,2016-04-28,2018-08-19 12:00:00,NH-024
SL-2217,POINT (77.67622779017339 12.901240965961577),operational,250,2021-01-15,2023-03-30 12:00:00,NH-024
SL-2218,POINT (77.68137520163947 12.90213794483902),operational,100,2018-07-20,2021-08-25 12:00:00,NH-024
SL-2219,POINT (77.67646525042784 12.903129934341969),operational,150,2025-02-10,2026-01-25 12:00:00,NH-024
SL-2220,POINT (77.67664591413477 12.902714757226487),operational,100,2019-12-25,2021-08-21 12:00:00,NH-024
SL-2221,POINT (77.6804592436467 12.905339810651505),operational,250,2021-05-17,2024-01-30 12:00:00,NH-024
SL-2222,POINT (77.67815545128171 12.899630753927754),operational,150,2020-01-27,2024-11-10 12:00:00,NH-024
SL-2223,POINT (77.68195532573807 12.895826879847757),maintenance_required,100,2021-01-16,2025-03-01 12:00:00,NH-024
SL-2224,POINT (77.68018035266923 12.907895670237638),operational,250,2024-06-11,2025-12-31 12:00:00,NH-024
SL-2225,POINT (77.67841875358695 12.90169773770452),operational,250,2017-05-02,2018-01-20 12:00:00,NH-024
SL-2226,POINT (77.67809181782319 12.902127150361332),operational,150,2018-06-30,2023-04-24 12:00:00,NH-024
SL-2227,POINT (77.67962960984643 12.896282835947208),maintenance_required,200,2019-08-25,2019-12-21 12:00:00,NH-024
SL-2228,POINT (77.68202337609489 12.895718878029523),operational,150,2017-05-06,2021-10-19 12:00:00,NH-024
SL-2229,POINT (77.6800697838039 12.901740235418917),operational,100,2022-09-16,2025-12-01 12:00:00,NH-024
SL-2230,POINT (77.67726475426308 12.903496722499996),operational,100,2024-05-20,2025-10-21 12:00:00,NH-024
SL-2231,POINT (77.67701459255348 12.901634433325853),operational,150,2019-03-20,2024-07-03 12:00:00,NH-024
SL-2232,POINT (77.67809149589367 12.90327692819323),faulty,200,2021-11-08,2024-05-31 12:00:00,NH-024
SL-2233,POINT (77.67881319824181 12.906859921121672),operational,250,2017-04-27,2022-10-12 12:00:00,NH-024
SL-2234,POINT (77.67887364531451 12.903430347346045),maintenance_required,100,2021-06-03,2023-05-03 12:00:00,NH-024
SL-2235,POINT (77.68060931030219 12.896298407291853),operational,150,2019-04-23,2022-04-27 12:00:00,NH-024
SL-2236,POINT (77.67763406901888 12.899920894552576),operational,100,2021-03-30,2021-05-08 12:00:00,NH-024
SL-2237,POINT (77.67557009502161 12.900916850459842),faulty,100,2022-03-13,2023-02-26 12:00:00,NH-024
SL-2238,POINT (77.67815308293768 12.901314658131561),operational,100,2024-02-27,2024-08-02 12:00:00,NH-024
SL-2239,POINT (77.68029471804567 12.900122861613436),operational,150,2024-01-03,2024-04-26 12:00:00,NH-024
SL-2240,POINT (77.6779039146398 12.903248155384635),operational,250,2022-07-19,2022-08-05 12:00:00,NH-024
SL-2241,POINT (77.67911216452976 12.907178334367789),operational,200,2021-06-21,2025-11-10 12:00:00,NH-024
SL-2242,POINT (77.6852809646761 12.895255096968615),operational,100,2023-01-31,2025-05-08 12:00:00,NH-024
SL-2243,POINT (77.67778173718308 12.900305752489865),operational,200,2017-06-10,2018-12-26 12:00:00,NH-024
SL-2244,POINT (77.6796834966245 12.900535537554497),faulty,200,2021-10-21,2025-03-06 12:00:00,NH-024
SL-2245,POINT (77.68235699897126 12.896816574906126),operational,100,2016-12-21,2022-10-08 12:00:00,NH-024
SL-2246,POINT (77.67806038176944 12.90367473086217),operational,150,2022-06-22,2023-07-14 12:00:00,NH-024
SL-2247,POINT (77.68313006162334 12.895944330395809),operational,200,2023-09-01,2024-03-02 12:00:00,NH-024
SL-2248,POINT (77.6802050592597 12.898522370869854),operational,100,2022-04-28,2025-12-19 12:00:00,NH-024
SL-2249,POINT (77.68115422504252 12.896875594761347),operational,150,2017-08-27,2021-03-04 12:00:00,NH-024
SL-2250,POINT (77.50984217478886 12.92274327741242),operational,250,2021-08-03,2021-10-09 12:00:00,NH-025
SL-2251,POINT (77.51015784690678 12.92265707320601),operational,150,2022-05-01,2023-04-21 12:00:00,NH-025
SL-2252,POINT (77.51683324885306 12.93107480041002),operational,150,2018-08-25,2019-08-26 12:00:00,NH-025
SL-2253,POINT (77.51810806075696 12.928771516618639),operational,200,2016-04-19,2023-05-12 12:00:00,NH-025
SL-2254,POINT (77.50989162650244 12.933412487287358),operational,200,2023-11-17,2024-10-12 12:00:00,NH-025
SL-2255,POINT (77.51194238955391 12.923874286291255),operational,250,2020-01-01,2026-01-06 12:00:00,NH-025
SL-2256,POINT (77.51049500999217 12.923809204251468),maintenance_required,100,2023-08-08,2025-11-21 12:00:00,NH-025
SL-2257,POINT (77.51112130173863 12.924729906273253),operational,200,2021-12-08,2024-08-22 12:00:00,NH-025
SL-2258,POINT (77.5106001840749 12.923071263938757),operational,100,2021-11-12,2024-10-29 12:00:00,NH-025
SL-2259,POINT (77.51022563708682 12.924706527440986),operational,100,2017-10-09,2021-10-03 12:00:00,NH-025
SL-2260,POINT (77.51154791267385 12.922128618949852),operational,250,2022-05-06,2025-08-19 12:00:00,NH-025
SL-2261,POINT (77.50993632810957 12.93452494907962),operational,100,2024-11-22,2025-01-05 12:00:00,NH-025
SL-2262,POINT (77.50868313664675 12.933494228523353),operational,100,2023-11-02,2024-01-07 12:00:00,NH-025
SL-2263,POINT (77.50891992146049 12.922505581499674),operational,200,2021-05-18,2023-10-25 12:00:00,NH-025
SL-2264,POINT (77.50750375107191 12.93467474344876),operational,150,2017-02-19,2017-09-20 12:00:00,NH-025
SL-2265,POINT (77.51008912658074 12.935054822967128),operational,100,2023-01-08,2024-12-22 12:00:00,NH-025
SL-2266,POINT (77.51999976786612 12.924290277695631),operational,100,2017-11-06,2018-04-29 12:00:00,NH-025
SL-2267,POINT (77.5088149732044 12.934348595890674),operational,250,2018-08-02,2018-11-24 12:00:00,NH-025
SL-2268,POINT (77.51295545027602 12.931910007451044),operational,250,2020-04-27,2023-01-05 12:00:00,NH-025
SL-2269,POINT (77.50864284744517 12.935567384235213),operational,100,2021-03-12,2024-02-11 12:00:00,NH-025
SL-2270,POINT (77.50781265573912 12.934076802583089),maintenance_required,100,2022-11-09,2025-02-20 12:00:00,NH-025
SL-2271,POINT (77.50933486598502 12.933392402142038),operational,150,2019-12-31,2020-03-12 12:00:00,NH-025
SL-2272,POINT (77.51049509308083 12.93385488684641),operational,100,2025-03-19,2025-11-30 12:00:00,NH-025
SL-2273,POINT (77.51256673380664 12.923817688736357),operational,100,2019-05-18,2022-01-07 12:00:00,NH-025
SL-2274,POINT (77.50963442798503 12.931443110507058),operational,150,2018-08-01,2025-09-04 12:00:00,NH-025
SL-2275,POINT (77.5065476832948 12.936321598619829),operational,150,2018-08-05,2020-02-27 12:00:00,NH-025
SL-2276,POINT (77.51566393481905 12.933541130433692),maintenance_required,250,2024-09-05,2024-10-02 12:00:00,NH-025
SL-2277,POINT (77.51169702902261 12.931491118530019),operational,250,2018-12-18,2025-03-23 12:00:00,NH-025
SL-2278,POINT (77.50619691498083 12.93636397493547),operational,250,2021-12-27,2025-08-29 12:00:00,NH-025
SL-2279,POINT (77.5096222713498 12.923236265650056),operational,150,2022-06-07,2023-09-07 12:00:00,NH-025
SL-2280,POINT (77.52352013101152 12.915942001889388),operational,100,2016-04-24,2019-06-02 12:00:00,NH-025
SL-2281,POINT (77.51080069930057 12.928863270493702),operational,250,2022-02-05,2025-10-07 12:00:00,NH-025
SL-2282,POINT (77.51529557884705 12.93450918012348),operational,150,2020-06-26,2025-01-21 12:00:00,NH-025
SL-2283,POINT (77.50479310416645 12.93865212251871),operational,250,2017-10-28,2019-04-08 12:00:00,NH-025
SL-2284,POINT (77.51143306722699 12.930278418543905),operational,200,2021-10-13,2022-01-12 12:00:00,NH-025
SL-2285,POINT (77.50961499440342 12.923218267544367),operational,150,2023-06-17,2025-01-07 12:00:00,NH-025
SL-2286,POINT (77.51131692701487 12.932425143325398),maintenance_required,200,2024-07-16,2025-04-18 12:00:00,NH-025
SL-2287,POINT (77.5126186493766 12.932187520209146),operational,250,2020-08-18,2022-02-04 12:00:00,NH-025
SL-2288,POINT (77.51253097414113 12.921786410558514),operational,200,2018-08-29,2023-03-20 12:00:00,NH-025
SL-2289,POINT (77.5073088556033 12.936696261533736),maintenance_required,200,2016-03-28,2019-12-11 12:00:00,NH-025
SL-2290,POINT (77.50923243136651 12.933931224395337),operational,200,2023-07-22,2025-01-12 12:00:00,NH-025
SL-2291,POINT (77.5207638958076 12.92235315733045),operational,200,2018-10-14,2019-02-19 12:00:00,NH-025
SL-2292,POINT (77.50839800176777 12.923683438848908),operational,200,2017-03-04,2024-02-26 12:00:00,NH-025
SL-2293,POINT (77.50905316151487 12.930776664635035),operational,250,2020-07-05,2025-04-16 12:00:00,NH-025
SL-2294,POINT (77.50775541407933 12.924118972806937),operational,150,2024-10-01,2025-01-18 12:00:00,NH-025
SL-2295,POINT (77.510039080529 12.927486139805232),operational,150,2016-12-05,2019-11-06 12:00:00,NH-025
SL-2296,POINT (77.51155301419722 12.926127440939991),operational,200,2018-11-18,2020-05-20 12:00:00,NH-025
SL-2297,POINT (77.51143262976429 12.933778091488355),operational,250,2021-10-28,2024-07-24 12:00:00,NH-025
SL-2298,POINT (77.51361114868853 12.920932539759223),maintenance_required,100,2021-02-28,2025-11-21 12:00:00,NH-025
SL-2299,POINT (77.50973499201582 12.92344970176345),maintenance_required,100,2020-04-10,2021-03-14 12:00:00,NH-025
SL-2300,POINT (77.50881871165873 12.925175360435855),operational,250,2022-10-11,2024-10-03 12:00:00,NH-025
SL-2301,POINT (77.50889595205287 12.932221158482914),operational,150,2023-05-03,2025-04-03 12:00:00,NH-025
SL-2302,POINT (77.51623347004045 12.933349364072074),operational,250,2017-01-14,2019-07-29 12:00:00,NH-025
SL-2303,POINT (77.51323098173337 12.921015535432502),operational,200,2018-04-16,2021-01-14 12:00:00,NH-025
SL-2304,POINT (77.50496321447613 12.938505771660504),operational,150,2017-02-28,2024-02-25 12:00:00,NH-025
SL-2305,POINT (77.50430816790714 12.938390057105943),operational,250,2020-01-23,2025-11-22 12:00:00,NH-025
SL-2306,POINT (77.51029248406107 12.929709468584008),operational,200,2023-10-12,2025-12-03 12:00:00,NH-025
SL-2307,POINT (77.51050148002932 12.934056587495727),operational,250,2022-11-29,2023-01-21 12:00:00,NH-025
SL-2308,POINT (77.50779663400763 12.934019713987857),operational,150,2023-07-24,2026-01-16 12:00:00,NH-025
SL-2309,POINT (77.51092280225095 12.931950299346),operational,100,2018-12-16,2020-02-01 12:00:00,NH-025
SL-2310,POINT (77.51102819812525 12.923816575577463),operational,250,2018-01-25,2025-01-02 12:00:00,NH-025
SL-2311,POINT (77.50966698554272 12.932751948642945),maintenance_required,200,2018-12-10,2019-10-30 12:00:00,NH-025
SL-2312,POINT (77.5074206352621 12.93414031376492),faulty,250,2021-09-18,2024-01-07 12:00:00,NH-025
SL-2313,POINT (77.50554706752231 12.937270219792056),operational,100,2022-01-20,2025-11-27 12:00:00,NH-025
SL-2314,POINT (77.51346237184339 12.921847437253312),faulty,200,2022-09-03,2025-06-07 12:00:00,NH-025
SL-2315,POINT (77.50997716915688 12.921346518085555),operational,100,2016-09-11,2025-06-13 12:00:00,NH-025
SL-2316,POINT (77.51028213106572 12.930069843891518),operational,100,2020-06-06,2021-11-12 12:00:00,NH-025
SL-2317,POINT (77.5094722782504 12.926134857806092),maintenance_required,250,2025-01-07,2025-03-18 12:00:00,NH-025
SL-2318,POINT (77.50951776558053 12.93200846933855),operational,100,2018-04-04,2020-07-20 12:00:00,NH-025
SL-2319,POINT (77.50743582077664 12.933836350058897),operational,150,2018-09-16,2024-06-15 12:00:00,NH-025
SL-2320,POINT (77.51584775257894 12.934387788496792),operational,200,2020-07-13,2022-10-09 12:00:00,NH-025
SL-2321,POINT (77.51375232059623 12.921267698687979),operational,250,2023-11-03,2024-11-09 12:00:00,NH-025
SL-2322,POINT (77.51589680140972 12.933926681792594),maintenance_required,200,2024-12-11,2025-10-12 12:00:00,NH-025
SL-2323,POINT (77.51004462397854 12.923880493415036),operational,250,2023-02-13,2024-05-17 12:00:00,NH-025
SL-2324,POINT (77.50472568905583 12.937749799989277),operational,250,2024-04-25,2025-04-15 12:00:00,NH-025
SL-2325,POINT (77.51114221679163 12.92590571155559),operational,200,2024-08-02,2025-08-03 12:00:00,NH-025
SL-2326,POINT (77.51081842546513 12.92304413310323),operational,150,2019-02-07,2019-05-03 12:00:00,NH-025
SL-2327,POINT (77.50993354554569 12.926355861692084),operational,100,2024-01-24,2025-02-20 12:00:00,NH-025
SL-2328,POINT (77.50926945303742 12.921525615159844),maintenance_required,100,2018-05-04,2022-09-01 12:00:00,NH-025
SL-2329,POINT (77.50597535885072 12.921830175673067),operational,150,2019-12-13,2021-07-14 12:00:00,NH-025
SL-2330,POINT (77.51939332281587 12.925609157585665),operational,150,2021-09-21,2023-05-28 12:00:00,NH-025
SL-2331,POINT (77.509362226117 12.932994605951183),maintenance_required,200,2019-09-15,2025-09-05 12:00:00,NH-025
SL-2332,POINT (77.50995294620745 12.922846487544676),operational,250,2024-04-27,2025-02-07 12:00:00,NH-025
SL-2333,POINT (77.50946352753029 12.931302467399501),operational,200,2017-08-23,2019-08-06 12:00:00,NH-025
SL-2334,POINT (77.50469944315306 12.938549093166479),operational,250,2020-10-15,2021-04-17 12:00:00,NH-025
SL-2335,POINT (77.51030890692448 12.934691825378726),operational,250,2019-11-02,2021-11-06 12:00:00,NH-025
SL-2336,POINT (77.5136934465155 12.922305157183828),operational,150,2024-07-19,2024-10-26 12:00:00,NH-025
SL-2337,POINT (77.51134632458255 12.932151774009522),operational,150,2017-07-01,2019-10-16 12:00:00,NH-025
SL-2338,POINT (77.51664089484696 12.932180963578508),operational,100,2025-03-06,2025-05-17 12:00:00,NH-025
SL-2339,POINT (77.50999365551176 12.923549911292563),operational,150,2017-11-09,2020-12-05 12:00:00,NH-025
SL-2340,POINT (77.51565174906435 12.933605254473516),operational,100,2018-12-20,2025-12-18 12:00:00,NH-025
SL-2341,POINT (77.50919014691048 12.924685403555833),operational,100,2024-10-30,2025-03-13 12:00:00,NH-025
SL-2342,POINT (77.50766215529917 12.92216524001504),operational,150,2018-12-29,2023-07-08 12:00:00,NH-025
SL-2343,POINT (77.51205653325133 12.93088660943177),operational,250,2017-02-14,2017-09-07 12:00:00,NH-025
SL-2344,POINT (77.5117976159917 12.924175733061388),maintenance_required,200,2023-04-01,2023-11-16 12:00:00,NH-025
SL-2345,POINT (77.51152650750932 12.930677139415014),operational,100,2021-03-19,2022-05-02 12:00:00,NH-025
SL-2346,POINT (77.51312886306266 12.932766015370476),operational,100,2020-06-07,2021-04-04 12:00:00,NH-025
SL-2347,POINT (77.50860691735335 12.925348666608643),operational,100,2024-05-20,2025-02-06 12:00:00,NH-025
SL-2348,POINT (77.50890946971326 12.925965909851648),faulty,200,2024-06-28,2025-05-17 12:00:00,NH-025
SL-2349,POINT (77.50800088338517 12.934489497650999),operational,100,2023-10-18,2024-07-14 12:00:00,NH-025
SL-2350,POINT (77.51702633756624 12.93070269120786),operational,250,2016-11-18,2017-08-16 12:00:00,NH-025
SL-2351,POINT (77.50925036948969 12.933493994035672),maintenance_required,250,2018-06-24,2021-02-17 12:00:00,NH-025
SL-2352,POINT (77.52256220592105 12.918335795076315),operational,100,2017-10-24,2022-02-24 12:00:00,NH-025
SL-2353,POINT (77.5162623705805 12.93323258126882),operational,200,2017-02-12,2024-01-12 12:00:00,NH-025
SL-2354,POINT (77.50633296946351 12.935533073394188),operational,200,2020-08-05,2025-11-11 12:00:00,NH-025
SL-2355,POINT (77.51334333252842 12.932306403899926),faulty,100,2020-05-17,2024-04-25 12:00:00,NH-025
SL-2356,POINT (77.50666688487676 12.936359384374333),operational,150,2023-12-31,2024-08-10 12:00:00,NH-025
SL-2357,POINT (77.50913783971255 12.931188950580962),faulty,100,2024-03-25,2025-04-23 12:00:00,NH-025
SL-2358,POINT (77.52386961726287 12.915120807279996),maintenance_required,250,2020-08-23,2023-06-17 12:00:00,NH-025
SL-2359,POINT (77.51635846162218 12.932321510443124),operational,100,2021-12-17,2025-04-13 12:00:00,NH-025
SL-2360,POINT (77.50905361000852 12.932457121356128),operational,200,2025-03-17,2025-03-17 12:00:00,NH-025
SL-2361,POINT (77.51191709801269 12.92556528528714),faulty,200,2025-01-23,2025-08-25 12:00:00,NH-025
SL-2362,POINT (77.51174400219999 12.925378231632259),operational,200,2023-12-27,2025-08-07 12:00:00,NH-025
SL-2363,POINT (77.51433673535276 12.920796070402815),operational,200,2021-10-13,2024-09-11 12:00:00,NH-025
SL-2364,POINT (77.50628368057372 12.935956629803817),operational,200,2020-04-14,2025-03-20 12:00:00,NH-025
SL-2365,POINT (77.51128960592926 12.933560559522506),operational,150,2017-03-11,2020-04-26 12:00:00,NH-025
SL-2366,POINT (77.5078244114001 12.936196858821901),operational,250,2018-03-09,2022-03-09 12:00:00,NH-025
SL-2367,POINT (77.51521068343266 12.932583898507938),operational,150,2021-01-03,2022-12-16 12:00:00,NH-025
SL-2368,POINT (77.50513335903055 12.938238747841856),operational,200,2024-04-26,2024-09-13 12:00:00,NH-025
SL-2369,POINT (77.51145690464384 12.926093196565187),operational,150,2018-10-02,2023-03-07 12:00:00,NH-025
SL-2370,POINT (77.51045997042209 12.922880351013822),operational,150,2024-08-19,2025-12-01 12:00:00,NH-025
SL-2371,POINT (77.50941853895175 12.925944836001646),operational,150,2019-07-23,2025-04-07 12:00:00,NH-025
SL-2372,POINT (77.50978772479188 12.934901776331865),operational,100,2022-11-08,2023-06-23 12:00:00,NH-025
SL-2373,POINT (77.50746364145488 12.934231529371408),operational,100,2018-11-10,2020-11-16 12:00:00,NH-025
SL-2374,POINT (77.51028983790425 12.934422697951259),maintenance_required,200,2016-10-29,2020-01-19 12:00:00,NH-025
SL-2375,POINT (77.50824904229113 12.932627342837753),maintenance_required,100,2019-01-25,2021-11-11 12:00:00,NH-025
SL-2376,POINT (77.51336680614797 12.923005670716513),operational,150,2017-02-02,2022-06-02 12:00:00,NH-025
SL-2377,POINT (77.5121483950776 12.923989702710688),operational,200,2019-09-23,2021-07-05 12:00:00,NH-025
SL-2378,POINT (77.51121758606676 12.93031061061801),operational,200,2017-09-06,2017-11-07 12:00:00,NH-025
SL-2379,POINT (77.51373238393248 12.920864304279702),operational,150,2021-09-09,2022-01-17 12:00:00,NH-025
SL-2380,POINT (77.51013349977092 12.926645243572263),operational,150,2019-01-01,2025-09-18 12:00:00,NH-025
SL-2381,POINT (77.50365383075416 12.939759674775692),operational,250,2021-11-01,2024-02-27 12:00:00,NH-025
SL-2382,POINT (77.51183849301368 12.932166646869934),operational,100,2022-09-24,2024-05-03 12:00:00,NH-025
SL-2383,POINT (77.51329299129793 12.922417020829926),operational,200,2024-08-14,2025-06-24 12:00:00,NH-025
