light_id,location,status,wattage,installation_date,last_maintenance,neighborhood_id
SL-2779,POINT (77.60240828931276 12.917894113336008),operational,150,2018-10-03,2021-03-09 12:00:00,NH-028
SL-2780,POINT (77.5924707509919 12.935162391315542),operational,200,2021-10-21,2024-03-03 12:00:00,NH-028
SL-2781,POINT (77.5920864540818 12.936726505577665),maintenance_required,200,2021-10-19,2024-08-20 12:00:00,NH-028
SL-2782,POINT (77.58728043479046 12.926726119620573),operational,150,2022-03-11,2023-07-13 12:00:00,NH-028
SL-2783,POINT (77.59579721580673 12.918966869003855),operational,250,2021-07-21,2024-06-23 12:00:00,NH-028
SL-2784,POINT (77.59719010785706 12.917516057949252),operational,150,2020-04-09,2023-04-27 12:00:00,NH-028
SL-2785,POINT (77.58693008726881 12.924711040886827),operational,200,2020-12-08,2021-07-21 12:00:00,NH-028
SL-2786,POINT (77.58368567729362 12.923843845599729),operational,150,2019-09-15,2022-08-08 12:00:00,NH-028
SL-2787,POINT (77.58941820526884 12.928823211999243),operational,150,2019-05-13,2022-04-09 12:00:00,NH-028
SL-2788,POINT (77.58224063977238 12.921062307151889),operational,200,2021-10-25,2023-10-13 12:00:00,NH-028
SL-2789,POINT (77.5898254330467 12.930449545906665),operational,200,2020-05-24,2023-07-14 12:00:00,NH-028
SL-2790,POINT (77.60183805761923 12.918187811528412),operational,200,2020-05-17,2022-05-01 12:00:00,NH-028
SL-2791,POINT (77.59062274736043 12.926377406578716),operational,100,2024-11-25,2025-01-16 12:00:00,NH-028
SL-2792,POINT (77.59165515528038 12.934273280181994),operational,100,2017-06-02,2020-05-25 12:00:00,NH-028
SL-2793,POINT (77.58964168242362 12.923182138734544),operational,150,2021-11-20,2025-03-23 12:00:00,NH-028
SL-2794,POINT (77.58926593994697 12.922800299655911),operational,100,2022-11-09,2024-10-25 12:00:00,NH-028
SL-2795,POINT (77.58809944205152 12.92723285305187),operational,200,2021-02-14,2022-05-10 12:00:00,NH-028
SL-2796,POINT (77.59099836593239 12.934546046729817),operational,150,2021-09-11,2025-06-22 12:00:00,NH-028
SL-2797,POINT (77.59980901297402 12.923641993014336),operational,200,2016-04-13,2024-04-19 12:00:00,NH-028
SL-2798,POINT (77.5884051374211 12.921775386556897),operational,100,2019-09-28,2022-04-28 12:00:00,NH-028
SL-2799,POINT (77.58951137117297 12.931953256579737),operational,100,2023-11-08,2023-12-02 12:00:00,NH-028
SL-2800,POINT (77.59640942048551 12.918017897058911),operational,250,2016-03-07,2025-05-22 12:00:00,NH-028
SL-2801,POINT (77.60131954325658 12.916071210323528),faulty,250,2020-07-25,2024-11-16 12:00:00,NH-028
SL-2802,POINT (77.5925613285213 12.919103575428785),operational,200,2023-06-24,2025-04-16 12:00:00,NH-028
SL-2803,POINT (77.59797092479992 12.917283543999451),operational,250,2020-08-14,2022-05-11 12:00:00,NH-028
SL-2804,POINT (77.59124099816975 12.932577157411291),operational,100,2016-11-14,2024-02-16 12:00:00,NH-028
SL-2805,POINT (77.5981938945565 12.917555472135685),operational,150,2021-01-18,2024-03-12 12:00:00,NH-028
SL-2806,POINT (77.58889750226102 12.930478181204673),faulty,100,2019-06-15,2025-08-06 12:00:00,NH-028
SL-2807,POINT (77.59143812697972 12.934226830481352),operational,200,2021-07-25,2022-11-13 12:00:00,NH-028
SL-2808,POINT (77.5987862887016 12.917563161381276),operational,200,2022-10-04,2024-02-24 12:00:00,NH-028
SL-2809,POINT (77.59045471794337 12.930185875485941),operational,100,2020-03-29,2022-02-06 12:00:00,NH-028
SL-2810,POINT (77.59063049350277 12.919021910810374),operational,250,2019-01-05,2023-01-10 12:00:00,NH-028
SL-2811,POINT (77.5903787792698 12.928439282867647),operational,100,2021-01-31,2025-06-14 12:00:00,NH-028
SL-2812,POINT (77.58939177729242 12.928672031925679),operational,100,2022-02-19,2024-06-24 12:00:00,NH-028
SL-2813,POINT (77.60087807494962 12.916497177962487),faulty,150,2022-03-22,2024-01-09 12:00:00,NH-028
SL-2814,POINT (77.59978660409178 12.917063641868381),operational,100,2017-05-17,2021-08-29 12:00:00,NH-028
SL-2815,POINT (77.59888106323625 12.925438741395595),operational,100,2019-02-01,2021-03-28 12:00:00,NH-028
SL-2816,POINT (77.59250854751214 12.919279771841767),operational,250,2022-11-18,2024-11-20 12:00:00,NH-028
SL-2817,POINT (77.59290732364235 12.937946273551853),operational,150,2019-07-11,2025-11-03 12:00:00,NH-028
SL-2818,POINT (77.59232345446088 12.936477067313646),operational,250,2022-02-13,2025-08-30 12:00:00,NH-028
SL-2819,POINT (77.58929436296904 12.92637006992835),operational,100,2018-07-26,2023-05-11 12:00:00,NH-028
SL-2820,POINT (77.5920073566047 12.936030545668057),operational,100,2021-10-07,2023-05-11 12:00:00,NH-028
SL-2821,POINT (77.59804895557026 12.928124332551812),operational,200,2018-11-26,2019-11-18 12:00:00,NH-028
SL-2822,POINT (77.58560754802856 12.924179182339298),operational,250,2020-04-19,2023-04-24 12:00:00,NH-028
SL-2823,POINT (77.5882937654147 12.928968718019595),operational,100,2019-07-05,2025-02-23 12:00:00,NH-028
SL-2824,POINT (77.59936182660354 12.916345158012765),operational,200,2019-09-21,2020-11-11 12:00:00,NH-028
SL-2825,POINT (77.59911620311884 12.917142262720981),operational,250,2020-11-12,2025-03-12 12:00:00,NH-028
SL-2826,POINT (77.60037339585305 12.916974395292039),maintenance_required,200,2022-02-25,2024-03-01 12:00:00,NH-028
SL-2827,POINT (77.59260512871025 12.936177676766352),operational,150,2024-02-10,2025-05-23 12:00:00,NH-028
SL-2828,POINT (77.60231340747794 12.9175726416756),faulty,150,2024-03-31,2024-04-30 12:00:00,NH-028
SL-2829,POINT (77.59021340257293 12.922253325852552),operational,200,2020-12-06,2023-11-15 12:00:00,NH-028
SL-2830,POINT (77.5905788763226 12.926020025786181),operational,200,2020-04-18,2020-04-19 12:00:00,NH-028
SL-2831,POINT (77.59931994115037 12.917067657586156),operational,200,2016-12-14,2019-02-17 12:00:00,NH-028
SL-2832,POINT (77.59116285735371 12.933710039046217),operational,200,2017-09-12,2020-02-02 12:00:00,NH-028
SL-2833,POINT (77.5882867494647 12.924750186064783),faulty,250,2023-07-11,2023-11-17 12:00:00,NH-028
SL-2834,POINT (77.58749520782231 12.923371051663784),operational,100,2021-04-02,2024-11-11 12:00:00,NH-028
SL-2835,POINT (77.58905371670498 12.928703230427152),operational,250,2020-11-08,2025-10-09 12:00:00,NH-028
SL-2836,POINT (77.58363362746638 12.9218858571945),operational,150,2022-05-31,2025-07-13 12:00:00,NH-028
SL-2837,POINT (77.58711946418794 12.925443475906668),operational,200,2021-07-26,2025-03-17 12:00:00,NH-028
SL-2838,POINT (77.58347269599447 12.922871321183118),operational,250,2023-03-04,2023-12-05 12:00:00,NH-028
SL-2839,POINT (77.59039100112344 12.932655487636437),operational,250,2019-08-26,2024-05-25 12:00:00,NH-028
SL-2840,POINT (77.58990194235324 12.925128646229501),maintenance_required,250,2023-01-24,2025-04-18 12:00:00,NH-028
SL-2841,POINT (77.5891916678467 12.929296000809506),operational,150,2016-01-29,2016-02-04 12:00:00,NH-028
SL-2842,POINT (77.58614992451496 12.926003711718524),operational,250,2021-02-20,2022-03-23 12:00:00,NH-028
SL-2843,POINT (77.58990968189026 12.924089269070347),operational,150,2022-03-18,2023-02-05 12:00:00,NH-028
SL-2844,POINT (77.60088981000497 12.91821823680568),operational,250,2021-10-14,2024-01-11 12:00:00,NH-028
SL-2845,POINT (77.60047671359281 12.915994373109235),operational,100,2020-05-03,2023-10-18 12:00:00,NH-028
SL-2846,POINT (77.58355060144793 12.923248441014952),operational,200,2020-03-25,2024-05-21 12:00:00,NH-028
SL-2847,POINT (77.59277784228038 12.936645264757784),operational,200,2020-03-29,2021-02-19 12:00:00,NH-028
SL-2848,POINT (77.58853780023009 12.925502675148524),operational,200,2017-09-25,2019-12-17 12:00:00,NH-028
SL-2849,POINT (77.58883642992419 12.923742835307117),operational,200,2020-12-28,2024-04-06 12:00:00,NH-028
SL-2850,POINT (77.60016098031802 12.915655288986997),operational,100,2017-06-19,2021-09-21 12:00:00,NH-028
SL-2851,POINT (77.58283344770456 12.920619052276923),operational,200,2018-10-01,2023-01-21 12:00:00,NH-028
SL-2852,POINT (77.58969710745453 12.92177727065875),operational,200,2024-10-12,2025-01-27 12:00:00,NH-028
SL-2853,POINT (77.59013057016193 12.923450400248145),operational,150,2020-09-12,2025-06-26 12:00:00,NH-028
SL-2854,POINT (77.58923266109873 12.927545185278282),operational,200,2022-10-31,2024-01-06 12:00:00,NH-028
SL-2855,POINT (77.60151303842444 12.915458220758893),operational,100,2021-02-17,2021-05-16 12:00:00,NH-028
SL-2856,POINT (77.59179264525798 12.931974027292506),operational,200,2015-12-16,2023-08-30 12:00:00,NH-028
SL-2857,POINT (77.58636169174835 12.923321417880135),operational,100,2024-08-19,2024-12-31 12:00:00,NH-028
SL-2858,POINT (77.59035399735251 12.929487495529592),operational,100,2023-12-26,2024-04-07 12:00:00,NH-028
SL-2859,POINT (77.5896359986529 12.931988189255465),operational,150,2020-04-09,2021-05-28 12:00:00,NH-028
SL-2860,POINT (77.5824452545118 12.922946571030586),operational,150,2019-11-21,2025-01-26 12:00:00,NH-028
SL-2861,POINT (77.59094800377332 12.930115514666946),maintenance_required,250,2020-04-08,2022-10-30 12:00:00,NH-028
SL-2862,POINT (77.58878870073528 12.930096798904762),operational,100,2016-06-18,2018-11-24 12:00:00,NH-028
SL-2863,POINT (77.5829609516689 12.92335738676679),maintenance_required,150,2021-10-21,2024-11-03 12:00:00,NH-028
SL-2864,POINT (77.59828824713713 12.927573427690582),operational,100,2022-11-01,2023-08-06 12:00:00,NH-028
SL-2865,POINT (77.59922401797587 12.916382513832335),operational,150,2023-05-30,2024-03-30 12:00:00,NH-028
SL-2866,POINT (77.60055056937469 12.915499320750493),operational,250,2016-11-01,2021-03-26 12:00:00,NH-028
SL-2867,POINT (77.59314402778647 12.938396931600428),operational,200,2020-05-19,2024-12-08 12:00:00,NH-028
SL-2868,POINT (77.59029647917323 12.925899144670579),operational,100,2019-08-05,2022-06-12 12:00:00,NH-028
SL-2869,POINT (77.58906950197233 12.928311067804065),operational,100,2018-12-29,2024-04-21 12:00:00,NH-028
SL-2870,POINT (77.58810525676067 12.92924740103834),operational,200,2022-02-28,2022-08-04 12:00:00,NH-028
SL-2871,POINT (77.58936443282431 12.926974559995243),operational,100,2016-12-14,2025-08-09 12:00:00,NH-028
SL-2872,POINT (77.59054106090781 12.926661164744731),operational,150,2024-10-17,2025-09-15 12:00:00,NH-028
SL-2873,POINT (77.58749346545237 12.92791420543119),maintenance_required,100,2020-10-11,2020-10-17 12:00:00,NH-028
SL-2874,POINT (77.58925107255985 12.92379051716576),maintenance_required,200,2016-01-14,2023-11-01 12:00:00,NH-028
SL-2875,POINT (77.5902581950257 12.932349043931447),operational,150,2023-09-21,2024-05-24 12:00:00,NH-028
SL-2876,POINT (77.58803284000213 12.92698945877557),operational,100,2021-05-31,2023-09-30 12:00:00,NH-028
SL-2877,POINT (77.59159390308002 12.930719206893787),operational,100,2018-09-12,2021-11-15 12:00:00,NH-028
SL-2878,POINT (77.59731759916893 12.917469158990276),operational,250,2020-03-09,2022-11-04 12:00:00,NH-028
SL-2879,POINT (77.59985882860313 12.916252474033069),operational,100,2020-09-04,2022-01-21 12:00:00,NH-028
SL-2880,POINT (77.6006367372457 12.918692262144896),operational,250,2018-06-28,2023-11-15 12:00:00,NH-028
SL-2881,POINT (77.59986754004443 12.91585872943387),operational,200,2022-04-23,2022-08-18 12:00:00,NH-028
SL-2882,POINT (77.62228133291279 12.92989724769896),operational,150,2021-10-25,2023-08-15 12:00:00,NH-029
SL-2883,POINT (77.61491369852449 12.93737279779206),operational,200,2021-10-30,2025-01-11 12:00:00,NH-029
SL-2884,POINT (77.61310923755677 12.934844575946927),operational,150,2024-03-18,2024-12-27 12:00:00,NH-029
SL-2885,POINT (77.62396694361163 12.921446828507808),operational,250,2024-04-07,2025-04-16 12:00:00,NH-029
SL-2886,POINT (77.61799812990905 12.931862536987186),operational,150,2022-10-20,2023-12-23 12:00:00,NH-029
SL-2887,POINT (77.61757397993405 12.936332871707984),operational,100,2019-02-14,2021-05-29 12:00:00,NH-029
SL-2888,POINT (77.62196910132977 12.93055266981714),operational,250,2016-03-23,2021-05-16 12:00:00,NH-029
SL-2889,POINT (77.61744502063826 12.93643246451886),operational,150,2015-12-10,2025-09-13 12:00:00,NH-029
SL-2890,POINT (77.6139348013418 12.935922310027028),operational,200,2021-09-29,2023-10-29 12:00:00,NH-029
SL-2891,POINT (77.62111859108873 12.929428533798825),operational,150,2022-07-17,2024-09-20 12:00:00,NH-029
SL-2892,POINT (77.62038604861135 12.924969698392609),maintenance_required,100,2018-04-05,2020-01-13 12:00:00,NH-029
SL-2893,POINT (77.62259982376263 12.92274403915222),operational,100,2017-07-26,2019-02-03 12:00:00,NH-029
SL-2894,POINT (77.61446778212115 12.934900850985287),operational,200,2023-08-18,2024-11-09 12:00:00,NH-029
SL-2895,POINT (77.61182465384641 12.933885666655646),operational,200,2019-04-30,2021-06-08 12:00:00,NH-029
SL-2896,POINT (77.62011598388295 12.925989506502066),maintenance_required,100,2017-07-30,2022-08-04 12:00:00,NH-029
SL-2897,POINT (77.61745560824603 12.937677669052144),operational,100,2023-06-04,2025-09-01 12:00:00,NH-029
SL-2898,POINT (77.61943936856862 12.935901243008031),operational,100,2021-10-12,2025-10-20 12:00:00,NH-029
SL-2899,POINT (77.62434878506608 12.922898533337813),operational,200,2023-07-06,2025-01-12 12:00:00,NH-029
SL-2900,POINT (77.61913339321 12.936546686337179),operational,100,2017-03-14,2018-06-23 12:00:00,NH-029
SL-2901,POINT (77.62177923536555 12.93050345161994),operational,200,2024-07-05,2025-02-21 12:00:00,NH-029
SL-2902,POINT (77.60662046821116 12.92804437628537),operational,250,2022-01-15,2024-06-23 12:00:00,NH-029
SL-2903,POINT (77.61541357483968 12.935779817661743),maintenance_required,200,2024-04-18,2025-04-11 12:00:00,NH-029
SL-2904,POINT (77.6169765745643 12.934447487456296),operational,100,2023-06-10,2024-12-08 12:00:00,NH-029
SL-2905,POINT (77.61791328599381 12.939521169334315),operational,200,2021-06-05,2024-02-22 12:00:00,NH-029
SL-2906,POINT (77.62431167385469 12.922493102786344),operational,200,2022-01-18,2024-01-09 12:00:00,NH-029
SL-2907,POINT (77.60421022258429 12.925094956447323),operational,200,2021-04-25,2024-05-20 12:00:00,NH-029
SL-2908,POINT (77.61569995709041 12.936386787255943),maintenance_required,250,2021-11-10,2022-01-01 12:00:00,NH-029
SL-2909,POINT (77.60716242528281 12.928207686353828),operational,200,2022-02-13,2024-05-25 12:00:00,NH-029
SL-2910,POINT (77.6176342654225 12.937670410265271),operational,150,2023-03-18,2024-05-24 12:00:00,NH-029
SL-2911,POINT (77.60933261635522 12.930094085507998),maintenance_required,100,2022-09-05,2024-10-13 12:00:00,NH-029
SL-2912,POINT (77.62126823431899 12.9266673689175),faulty,250,2020-08-10,2023-08-26 12:00:00,NH-029
SL-2913,POINT (77.62209989069986 12.93031804972597),operational,200,2019-08-21,2022-07-01 12:00:00,NH-029
SL-2914,POINT (77.62096298337117 12.92846754095983),operational,250,2016-09-27,2018-08-11 12:00:00,NH-029
SL-2915,POINT (77.6110972818773 12.932380407315678),maintenance_required,150,2016-07-01,2022-12-28 12:00:00,NH-029
SL-2916,POINT (77.61662497101169 12.936477745841492),operational,100,2020-05-18,2021-09-12 12:00:00,NH-029
SL-2917,POINT (77.6063316645462 12.927513297341031),operational,200,2017-01-23,2020-02-03 12:00:00,NH-029
SL-2918,POINT (77.62185580284135 12.931161099123317),operational,150,2017-11-08,2023-04-14 12:00:00,NH-029
SL-2919,POINT (77.62232807349797 12.924445262615816),operational,200,2022-10-13,2025-07-06 12:00:00,NH-029
SL-2920,POINT (77.60917988917465 12.929741250785233),operational,150,2019-12-18,2022-07-19 12:00:00,NH-029
SL-2921,POINT (77.619739235733 12.930601004566972),operational,150,2019-09-02,2020-05-24 12:00:00,NH-029
SL-2922,POINT (77.62462091639794 12.924819267826592),operational,250,2017-01-19,2018-10-15 12:00:00,NH-029
SL-2923,POINT (77.6218487736684 12.92601010668862),faulty,100,2016-03-29,2016-11-17 12:00:00,NH-029
SL-2924,POINT (77.60838543276502 12.929052890596322),operational,100,2022-10-25,2025-06-16 12:00:00,NH-029
SL-2925,POINT (77.6144830522385 12.932913791821768),operational,150,2024-09-18,2025-08-29 12:00:00,NH-029
SL-2926,POINT (77.61795985573794 12.931822043214613),operational,250,2022-05-03,2025-07-28 12:00:00,NH-029
SL-2927,POINT (77.6199284064035 12.931779074467299),operational,250,2023-07-31,2024-10-13 12:00:00,NH-029
SL-2928,POINT (77.60692743701135 12.928365294752252),operational,200,2019-08-02,2021-08-22 12:00:00,NH-029
SL-2929,POINT (77.61868112550619 12.934598836029513),operational,200,2024-07-11,2025-01-03 12:00:00,NH-029
SL-2930,POINT (77.62174640059901 12.929067209097694),operational,100,2022-07-06,2024-07-17 12:00:00,NH-029
SL-2931,POINT (77.61000307356105 12.932152464395578),operational,100,2018-03-05,2024-04-28 12:00:00,NH-029
SL-2932,POINT (77.61989906210432 12.927737901292314),maintenance_required,100,2022-01-14,2025-05-14 12:00:00,NH-029
SL-2933,POINT (77.6167569443317 12.933894022059372),operational,200,2018-09-17,2025-01-04 12:00:00,NH-029
SL-2934,POINT (77.61646691281437 12.929639513893989),operational,100,2023-05-01,2024-11-23 12:00:00,NH-029
SL-2935,POINT (77.61648332625018 12.935725272687849),maintenance_required,250,2019-01-29,2021-01-10 12:00:00,NH-029
SL-2936,POINT (77.61449982991935 12.931840847632191),operational,100,2016-11-26,2018-06-26 12:00:00,NH-029
SL-2937,POINT (77.62248146179853 12.928854801054396),operational,100,2020-08-11,2022-10-21 12:00:00,NH-029
SL-2938,POINT (77.62321219453555 12.921866627407018),operational,250,2016-03-25,2019-09-14 12:00:00,NH-029
SL-2939,POINT (77.62262045337498 12.926759296378748),operational,100,2024-05-23,2025-01-10 12:00:00,NH-029
SL-2940,POINT (77.60140917650567 12.922895435506717),operational,150,2021-10-22,2025-01-12 12:00:00,NH-029
SL-2941,POINT (77.62236187014773 12.9268973114391),operational,150,2016-12-17,2019-02-07 12:00:00,NH-029
SL-2942,POINT (77.61865946817909 12.933668017328596),faulty,250,2024-06-18,2025-03-11 12:00:00,NH-029
SL-2943,POINT (77.61915761313941 12.929352985360918),operational,150,2023-08-10,2025-07-24 12:00:00,NH-029
SL-2944,POINT (77.6228163549559 12.922873787119116),operational,250,2018-06-29,2023-07-17 12:00:00,NH-029
SL-2945,POINT (77.61747304314713 12.929558322153868),operational,150,2016-02-22,2024-12-30 12:00:00,NH-029
SL-2946,POINT (77.6228445595016 12.923654383456695),operational,200,2020-04-07,2023-09-28 12:00:00,NH-029
SL-2947,POINT (77.61690852102284 12.932774896031976),operational,150,2022-11-20,2024-12-28 12:00:00,NH-029
SL-2948,POINT (77.62235247118869 12.929820802096136),operational,100,2019-11-28,2023-01-13 12:00:00,NH-029
SL-2949,POINT (77.62002064338958 12.927425634605282),operational,250,2023-11-16,2024-06-17 12:00:00,NH-029
SL-2950,POINT (77.61082474302702 12.931111866678801),operational,250,2022-04-16,2022-07-25 12:00:00,NH-029
SL-2951,POINT (77.61197958686405 12.934116418711062),faulty,100,2021-03-09,2023-10-29 12:00:00,NH-029
SL-2952,POINT (77.61807273022242 12.936181806487408),operational,250,2020-02-12,2022-06-05 12:00:00,NH-029
SL-2953,POINT (77.61849710450092 12.92894197511771),operational,100,2024-11-27,2025-06-21 12:00:00,NH-029
SL-2954,POINT (77.61688788495182 12.93194745029003),faulty,150,2019-02-28,2024-12-07 12:00:00,NH-029
SL-2955,POINT (77.6136650462176 12.935146683897823),operational,150,2020-02-02,2020-11-11 12:00:00,NH-029
SL-2956,POINT (77.61637058584232 12.932307783484253),operational,100,2020-02-28,2021-01-19 12:00:00,NH-029
SL-2957,POINT (77.62128151649361 12.928734534950168),operational,200,2022-04-06,2023-11-12 12:00:00,NH-029
SL-2958,POINT (77.61686890781932 12.931011189176166),operational,250,2016-07-15,2021-02-17 12:00:00,NH-029
SL-2959,POINT (77.61470327242995 12.937325300967984),operational,150,2021-03-06,2024-01-24 12:00:00,NH-029
SL-2960,POINT (77.61521140270541 12.9362488825846),operational,100,2016-03-18,2024-09-15 12:00:00,NH-029
SL-2961,POINT (77.61889806392485 12.929052942490369),operational,200,2018-04-21,2022-11-25 12:00:00,NH-029
SL-2962,POINT (77.6073130760439 12.92916173595576),operational,250,2022-03-13,2025-09-20 12:00:00,NH-029
SL-2963,POINT (77.6211632250639 12.927535291729452),operational,200,2024-03-12,2025-05-03 12:00:00,NH-029
SL-2964,POINT (77.61602147694921 12.935016410153564),operational,250,2019-12-23,2021-03-30 12:00:00,NH-029
SL-2965,POINT (77.6227912836622 12.927700059891118),operational,150,2020-05-05,2020-09-30 12:00:00,NH-029
SL-2966,POINT (77.6087743817096 12.92958305670106),operational,200,2024-06-21,2025-05-23 12:00:00,NH-029
SL-2967,POINT (77.61670087660202 12.939428029258618),faulty,150,2024-04-05,2024-10-24 12:00:00,NH-029
SL-2968,POINT (77.61613209757736 12.93340218102543),maintenance_required,100,2023-11-25,2024-06-18 12:00:00,NH-029
SL-2969,POINT (77.6194081300137 12.934067697295788),operational,100,2023-09-23,2024-07-15 12:00:00,NH-029
SL-2970,POINT (77.6206889093096 12.928016845222736),operational,200,2023-05-22,2023-11-03 12:00:00,NH-029
SL-2971,POINT (77.6240564621407 12.92605526801282),operational,200,2022-04-02,2024-06-11 12:00:00,NH-029
SL-2972,POINT (77.61181228049912 12.932145284235814),operational,250,2018-04-03,2023-06-21 12:00:00,NH-029
SL-2973,POINT (77.6205997778492 12.934673685197579),operational,150,2019-06-18,2025-10-02 12:00:00,NH-029
SL-2974,POINT (77.61627927022553 12.933127874335794),maintenance_required,250,2016-08-02,2021-09-27 12:00:00,NH-029
SL-2975,POINT (77.6447896550887 12.921306890381056),operational,100,2016-10-23,2019-10-11 12:00:00,NH-030
SL-2976,POINT (77.64972586061859 12.923464976490823),maintenance_required,200,2019-09-18,2024-02-20 12:00:00,NH-030
SL-2977,POINT (77.65028180246328 12.917701936823727),operational,200,2017-08-27,2023-05-13 12:00:00,NH-030
SL-2978,POINT (77.64324781787079 12.921972371258407),faulty,200,2021-05-26,2023-08-23 12:00:00,NH-030
SL-2979,POINT (77.64327129442114 12.916235974690185),operational,200,2017-01-12,2017-11-16 12:00:00,NH-030
SL-2980,POINT (77.64598695203819 12.922913037110979),operational,200,2018-02-03,2019-06-22 12:00:00,NH-030
SL-2981,POINT (77.65021550365672 12.925824374412233),operational,100,2020-12-11,2022-11-16 12:00:00,NH-030
SL-2982,POINT (77.6443094873349 12.919481723277128),operational,150,2021-01-21,2025-01-03 12:00:00,NH-030
SL-2983,POINT (77.64842373474018 12.919470898857066),operational,200,2021-06-30,2021-11-26 12:00:00,NH-030
SL-2984,POINT (77.64909009981322 12.919271336244384),operational,150,2023-09-12,2024-10-22 12:00:00,NH-030
SL-2985,POINT (77.64670100211579 12.926012632330567),faulty,150,2020-05-01,2022-06-22 12:00:00,NH-030
SL-2986,POINT (77.6446552019212 12.921787964232902),maintenance_required,200,2015-12-22,2021-09-19 12:00:00,NH-030
SL-2987,POINT (77.64977322146359 12.927058707312526),operational,200,2021-04-12,2023-11-30 12:00:00,NH-030
SL-2988,POINT (77.64881744648811 12.919318079533145),operational,150,2019-03-25,2020-11-14 12:00:00,NH-030
SL-2989,POINT (77.64289327289737 12.91940973635376),operational,150,2024-09-07,2025-03-08 12:00:00,NH-030
SL-2990,POINT (77.65208233543089 12.925314082100305),faulty,200,2021-06-01,2023-11-15 12:00:00,NH-030
SL-2991,POINT (77.64906523328385 12.924925007024502),operational,200,2019-04-01,2024-11-24 12:00:00,NH-030
SL-2992,POINT (77.64637360291883 12.923760782601413),operational,150,2020-06-27,2022-05-06 12:00:00,NH-030
SL-2993,POINT (77.6456426781392 12.920365425713534),operational,100,2020-07-21,2021-09-15 12:00:00,NH-030
SL-2994,POINT (77.64663759399282 12.928082146106657),operational,100,2022-04-13,2023-03-14 12:00:00,NH-030
SL-2995,POINT (77.64909767805537 12.924273322194805),operational,250,2022-10-19,2024-10-30 12:00:00,NH-030
SL-2996,POINT (77.64491563894644 12.921382172344364),operational,250,2024-04-17,2025-03-26 12:00:00,NH-030
SL-2997,POINT (77.64478074240319 12.917087457350547),operational,150,2021-09-17,2025-06-04 12:00:00,NH-030
SL-2998,POINT (77.65010903676891 12.924068758095203),maintenance_required,200,2018-10-02,2022-01-27 12:00:00,NH-030
SL-2999,POINT (77.64384912533647 12.922717840091858),operational,200,2020-06-19,2025-05-27 12:00:00,NH-030
SL-3000,POINT (77.648655819346 12.919572823056761),operational,200,2018-10-17,2021-03-13 12:00:00,NH-030
SL-3001,POINT (77.64560376454122 12.927824071617044),operational,150,2023-12-17,2025-06-06 12:00:00,NH-030
SL-3002,POINT (77.6487606761934 12.92251902889224),operational,200,2019-05-03,2022-01-06 12:00:00,NH-030
SL-3003,POINT (77.6482419323506 12.928184434080764),operational,150,2017-09-16,2019-10-15 12:00:00,NH-030
SL-3004,POINT (77.64617824804415 12.922570968746903),operational,200,2018-01-18,2021-06-19 12:00:00,NH-030
SL-3005,POINT (77.64985520881851 12.924206343809022),faulty,100,2019-12-15,2020-01-01 12:00:00,NH-030
SL-3006,POINT (77.65044735798581 12.925674056200172),operational,250,2023-03-01,2024-09-01 12:00:00,NH-030
SL-3007,POINT (77.64861924726469 12.925610404362706),operational,200,2018-01-08,2019-06-11 12:00:00,NH-030
SL-3008,POINT (77.6449296978793 12.91774395932935),maintenance_required,100,2016-08-05,2024-11-09 12:00:00,NH-030
SL-3009,POINT (77.64655406494137 12.928077229340893),maintenance_required,250,2020-02-15,2024-12-18 12:00:00,NH-030
SL-3010,POINT (77.65302159543174 12.925927475386926),operational,150,2021-01-02,2024-02-05 12:00:00,NH-030
SL-3011,POINT (77.64894319110134 12.926702105202564),operational,200,2016-11-06,2024-06-01 12:00:00,NH-030
SL-3012,POINT (77.64839030276909 12.926138717390666),maintenance_required,200,2024-07-12,2025-01-28 12:00:00,NH-030
SL-3013,POINT (77.64839364994766 12.919085726529088),maintenance_required,200,2016-04-17,2020-07-06 12:00:00,NH-030
SL-3014,POINT (77.64514128623179 12.923351894550711),operational,200,2016-12-24,2018-08-07 12:00:00,NH-030
SL-3015,POINT (77.64404702202013 12.917522973353888),operational,200,2023-08-29,2023-12-21 12:00:00,NH-030
SL-3016,POINT (77.65226471251825 12.925924425976806),operational,150,2019-07-18,2021-03-17 12:00:00,NH-030
SL-3017,POINT (77.6530323295463 12.926987525354516),maintenance_required,200,2017-05-15,2024-05-10 12:00:00,NH-030
SL-3018,POINT (77.6453365343362 12.923314267543669),operational,100,2023-02-08,2025-03-01 12:00:00,NH-030
SL-3019,POINT (77.64793333805817 12.927901497864775),operational,250,2023-03-16,2025-07-31 12:00:00,NH-030
SL-3020,POINT (77.64633893392423 12.917415968442493),operational,250,2018-05-21,2018-10-17 12:00:00,NH-030
SL-3021,POINT (77.64590574579687 12.919547664402417),operational,100,2023-03-04,2025-07-31 12:00:00,NH-030
SL-3022,POINT (77.64523856589295 12.927718970084317),operational,250,2016-11-26,2017-09-22 12:00:00,NH-030
SL-3023,POINT (77.64296823657644 12.916802958218907),operational,250,2023-05-03,2024-03-21 12:00:00,NH-030
SL-3024,POINT (77.64473763910027 12.923206832838176),operational,250,2021-07-20,2022-05-30 12:00:00,NH-030
SL-3025,POINT (77.64344210722341 12.920616778774988),operational,150,2020-09-05,2024-11-20 12:00:00,NH-030
